0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
